,Predictions,Actual
938,0.99965405,1.2357403
939,0.9996704,1.3069354
940,0.99970764,1.3069354
941,0.9997074,1.3069354
942,0.9997156,1.3069354
943,0.99971753,1.3069354
944,0.9997186,1.3781306
945,0.99974996,1.3781306
946,0.9997515,1.3069354
947,0.9997271,0.95095974
948,0.9921863,0.87976456
949,0.9987878,1.0933499
950,0.9995995,1.0221548
951,0.9969234,1.164545
952,0.99957925,1.2357403
953,0.9996464,1.164545
954,0.9994672,1.164545
955,0.99955755,1.2357403
956,0.99963903,1.2357403
957,0.9996357,1.3069354
958,0.99970716,1.3069354
959,0.9997055,1.3069354
960,0.9997141,1.3069354
961,0.99971634,1.4493257
962,0.9997662,1.5205208
963,0.9997819,1.3781306
964,0.99975544,1.5205208
965,0.9997923,1.164545
966,0.9994973,0.5237889
967,0.33606654,0.23900838
968,0.19151329,0.45259377
969,0.35680318,0.6661792
970,0.26680216,0.7373743
971,0.49748707,0.95095974
972,0.59448326,0.5237889
973,0.6033451,0.5237889
974,0.6807449,0.87976456
975,0.78537244,1.0933499
976,0.8832111,1.0221548
977,0.9202605,0.95095974
978,0.9946513,0.95095974
979,0.99610525,0.80856943
980,0.96021074,0.87976456
981,0.9915167,0.80856943
982,0.9873384,0.87976456
983,0.993742,0.95095974
984,0.99857223,1.0933499
985,0.9980786,0.95095974
986,0.9953884,0.87976456
987,0.99406636,0.95095974
988,0.99880695,0.95095974
989,0.99634665,1.0933499
990,0.9992849,1.164545
991,0.9994124,1.0933499
992,0.9989255,1.0933499
993,0.99933136,0.80856943
994,0.9029032,0.7373743
995,0.96420336,0.80856943
996,0.99701786,0.95095974
997,0.98766,0.95095974
998,0.99679345,0.87976456
999,0.98658866,1.0221548
1000,0.99810505,1.0221548
1001,0.998401,1.164545
1002,0.9991742,1.2357403
1003,0.99945587,1.164545
1004,0.9992704,1.0933499
1005,0.99904555,0.80856943
1006,0.9216076,1.0221548
1007,0.9911896,1.164545
1008,0.9990884,0.59498405
1009,0.29009134,-0.045772154
1010,0.06837767,0.23900838
1011,0.32600567,0.45259377
1012,0.19804712,0.31020352
1013,0.15056124,0.09661811
1014,0.0647338,-0.045772154
1015,0.012873095,0.09661811
1016,0.2825008,0.31020352
1017,0.65583515,0.7373743
1018,0.71885663,0.95095974
1019,0.6034035,0.95095974
1020,0.5936172,0.38139865
1021,0.25383583,0.23900838
1022,0.16317542,0.025422977
1023,0.019287484,-0.18816242
1024,0.020339726,0.025422977
1025,0.23314877,0.38139865
1026,0.7286437,0.59498405
1027,0.6163783,0.45259377
1028,0.60364884,0.7373743
1029,0.8695511,1.0221548
1030,0.82667917,0.95095974
1031,0.42956063,0.95095974
1032,0.9206778,0.95095974
1033,0.46696505,0.23900838
1034,-0.17995937,-0.40174782
1035,-0.000812606,-0.47294295
1036,0.007647532,-0.045772154
1037,0.49151915,0.45259377
1038,0.21163927,0.45259377
1039,0.20676331,0.38139865
1040,0.27461845,0.38139865
1041,0.2850143,0.23900838
1042,0.3729891,0.31020352
1043,0.51013476,0.38139865
1044,0.25282237,0.16781324
1045,0.49861184,0.7373743
1046,0.5852807,0.7373743
1047,0.24422616,0.23900838
1048,0.2334749,0.025422977
1049,4.43E-05,-0.18816242
1050,0.004008309,-0.18816242
1051,-0.011770677,-0.3305527
1052,-0.020920986,-0.3305527
1053,-0.6217795,-0.5441381
1054,-0.1386022,-0.47294295
1055,-0.7610317,-0.40174782
1056,-0.42962775,-0.25935757
1057,-0.19760412,-0.40174782
1058,-0.06469026,-0.11696729
1059,0.028381128,0.16781324
1060,0.003791119,0.025422977
1061,-0.000450769,-0.045772154
1062,-0.022126166,-0.3305527
1063,-0.78910196,-1.3272846
1064,-0.9682648,-1.3984797
1065,-0.926509,-0.6865284
1066,-0.016736737,-0.11696729
1067,-0.5825276,-0.6153332
1068,-0.8689708,-0.6865284
1069,-0.96717685,-0.6865284
1070,-0.689878,-0.6153332
1071,-0.5301259,-0.3305527
1072,-0.099948175,-0.40174782
1073,-0.3729796,-0.47294295
1074,-0.9935075,-1.1136992
1075,-0.999935,-1.2560894
1076,-0.99955606,-0.90011376
1077,-0.9059801,-1.3984797
1078,-0.9999356,-1.3984797
1079,-0.9985518,-1.4696748
1080,-0.9999932,-1.3984797
1081,-0.9998424,-1.6120651
1082,-0.9999926,-1.8968456
1083,-0.9998876,-2.181626
1084,-0.999998,-1.8968456
1085,-0.99990976,-0.82891864
1086,-0.86687636,-0.9713089
1087,-0.9997073,-0.47294295
1088,-0.92025435,-1.4696748
1089,-0.9959687,-1.4696748
1090,-0.99931264,-0.82891864
1091,-0.98449427,-1.1136992
1092,-0.9996024,-2.7511873
1093,-0.9999391,-2.608797
1094,-0.9999982,-1.6832602
1095,-0.99904186,-0.9713089
1096,-0.8670534,-0.82891864
1097,-0.5953299,-0.7577235
1098,-0.17850107,0.09661811
1099,-0.053071253,0.23900838
1100,-0.031531107,0.45259377
1101,-0.018310832,-0.11696729
1102,-0.030476106,0.16781324
1103,-0.33645803,-0.7577235
1104,-0.99976593,-1.3272846
1105,-0.23162577,-0.47294295
1106,-0.40015218,-0.5441381
1107,-0.048378926,-0.47294295
1108,-0.6687843,-0.7577235
1109,-0.99896944,-2.0392358
1110,-0.99994767,-1.54087
1111,-0.99975055,-2.9647727
1112,-0.999997,-2.7511873
1113,-0.9999738,-2.3952115
1114,-0.9999932,-0.9713089
1115,-0.21703885,-0.11696729
1116,-0.14660364,-0.045772154
1117,-0.060154904,0.23900838
1118,-0.107356705,-0.25935757
1119,-0.99960965,-1.3272846
1120,-0.9996656,-0.6153332
1121,-0.24720573,-0.47294295
1122,-0.9878995,-1.1848943
1123,-0.99416614,-1.3272846
1124,-0.9999728,-0.6153332
1125,-0.17843036,-0.6153332
1126,-0.9113241,-0.40174782
1127,-0.741379,-0.6153332
1128,-0.16442136,-0.6865284
1129,-0.22339697,-0.25935757
1130,-0.54712045,-0.82891864
1131,-0.9898419,-1.4696748
1132,-0.99765766,-1.6120651
1133,-0.9999865,-1.4696748
1134,-0.99518687,-1.1136992
1135,-0.9060794,-0.5441381
1136,-0.20940252,-0.6865284
1137,-0.31917864,-0.25935757
1138,-0.78162825,-1.1136992
1139,-0.9999207,-1.54087
1140,-0.9995957,-1.54087
1141,-0.9999889,-0.6153332
1142,-0.28563824,0.16781324
1143,-0.118116125,0.025422977
1144,-0.09372046,-0.11696729
1145,-0.9932619,-1.0425041
1146,-0.99974483,-0.40174782
1147,-0.012906365,0.38139865
1148,-0.23701137,0.16781324
1149,-0.0073963,0.025422977
1150,-0.8980802,-0.9713089
1151,-0.9999614,-1.1848943
1152,-0.99036217,-1.1136992
1153,-0.5829467,-0.47294295
1154,-0.034617502,0.23900838
1155,-0.021838756,0.025422977
1156,-0.28648716,-0.47294295
1157,-0.21147338,-0.25935757
1158,-0.009244942,-0.11696729
1159,-0.011836634,0.16781324
1160,-0.04209492,-0.25935757
1161,-0.99412644,-1.1848943
1162,-0.99996734,-0.9713089
1163,-0.00862846,0.23900838
1164,-0.021053016,0.31020352
1165,-0.24527508,-0.47294295
1166,-0.98453486,-0.90011376
1167,-0.9624685,-1.0425041
1168,-0.83924973,-0.9713089
1169,-0.15690352,-0.3305527
1170,-0.06439046,0.38139865
1171,-0.012182674,-0.11696729
1172,-0.15226418,-0.18816242
1173,-0.15107156,0.23900838
1174,-0.03760063,0.16781324
1175,-0.4147502,-0.47294295
1176,-0.86485547,-1.1136992
1177,-0.93201417,-0.90011376
1178,-0.6595674,-0.9713089
1179,-0.4217774,-0.6153332
1180,-0.37796366,-0.11696729
1181,-0.019296508,0.23900838
1182,-0.019757068,0.31020352
1183,-0.015571916,0.31020352
1184,0.02455707,0.31020352
1185,0.29706022,0.23900838
1186,0.21105632,0.38139865
1187,0.35603392,0.31020352
1188,0.12090844,0.09661811
1189,8.36E-05,-0.11696729
1190,0.000989637,0.31020352
1191,0.38491872,0.5237889
1192,0.48457152,0.5237889
1193,0.35710987,0.09661811
1194,-0.13968873,-0.18816242
1195,-0.052836932,0.025422977
1196,0.063790426,0.025422977
1197,0.015518012,-0.25935757
1198,-0.07762188,-0.045772154
1199,-0.006597256,0.31020352
1200,0.007513157,-0.47294295
1201,-0.55365026,-0.47294295
1202,-0.23554498,-0.25935757
1203,-0.011639115,-0.11696729
1204,-0.002157936,0.23900838
1205,0.011748496,0.38139865
1206,0.05004459,-0.25935757
1207,-0.22168902,-0.045772154
1208,0.24076311,0.31020352
1209,0.21174295,0.31020352
1210,0.22708313,0.38139865
1211,0.18185735,0.45259377
1212,0.15873209,0.09661811
1213,0.18880478,0.09661811
1214,0.46273038,0.45259377
1215,0.39552143,0.59498405
1216,0.27154553,0.6661792
1217,0.1600362,-0.40174782
1218,-0.4104363,-0.47294295
1219,-0.21269022,-0.40174782
1220,-0.000353256,0.38139865
1221,0.39544198,0.45259377
1222,0.12197072,-0.045772154
1223,0.8209366,0.87976456
1224,0.3657175,0.59498405
1225,0.014165095,-0.40174782
1226,0.1975256,0.025422977
1227,0.46312428,0.45259377
1228,0.36638975,0.6661792
1229,0.14441802,-0.045772154
1230,-0.07874727,0.025422977
1231,0.3313315,0.16781324
1232,0.33251274,0.31020352
1233,0.25977835,0.23900838
1234,0.19548215,0.025422977
1235,0.30408484,0.45259377
1236,0.4165307,0.6661792
1237,0.25368777,0.38139865
1238,0.33019987,0.23900838
1239,0.562503,0.5237889
1240,0.42259577,0.6661792
1241,0.28988218,0.5237889
1242,0.33822024,0.6661792
1243,0.83705866,0.95095974
1244,0.7367864,1.0221548
1245,0.44894677,0.31020352
1246,-0.14378227,-0.045772154
1247,-0.009317597,-0.11696729
1248,0.13395484,0.09661811
1249,0.18435167,0.09661811
1250,0.4793035,0.5237889
1251,0.7630688,0.95095974
1252,0.84491074,1.164545
1253,0.51774156,0.6661792
1254,0.52620125,0.5237889
1255,0.5234962,0.5237889
1256,0.37864202,0.45259377
1257,0.5587754,0.5237889
1258,0.81587875,0.87976456
1259,0.71355355,0.80856943
1260,0.59369045,0.6661792
1261,0.80415004,0.5237889
1262,0.6683819,0.7373743
1263,0.8065185,0.87976456
1264,0.8180136,0.87976456
1265,0.82887053,0.80856943
1266,0.8919476,0.80856943
1267,0.84499973,0.87976456
1268,0.871854,1.0221548
1269,0.9028554,1.164545
1270,0.9254633,1.164545
1271,0.9479131,1.2357403
1272,0.98884404,1.2357403
1273,0.99825543,1.3069354
1274,0.99933803,1.3069354
1275,0.9995278,0.95095974
1276,0.987178,1.164545
1277,0.99930084,1.0933499
1278,0.9989875,1.2357403
1279,0.999567,1.4493257
1280,0.9997154,0.59498405
1281,0.34354118,0.87976456
1282,0.8702572,0.80856943
1283,0.99008477,0.7373743
1284,0.95108575,0.80856943
1285,0.9844498,1.164545
1286,0.9985599,1.3069354
1287,0.9989243,1.3069354
1288,0.9993494,1.3069354
1289,0.99946827,1.2357403
1290,0.9994734,1.3781306
1291,0.9996234,1.3069354
1292,0.9996288,1.3069354
1293,0.9996736,1.164545
1294,0.9994777,1.2357403
1295,0.99961,1.3069354
1296,0.99968016,1.2357403
1297,0.9996099,1.3069354
1298,0.9997009,1.3069354
1299,0.99969876,1.3781306
1300,0.9997421,1.3069354
1301,0.99971026,1.164545
1302,0.99952936,0.95095974
1303,0.9961569,1.2357403
1304,0.99959725,1.2357403
1305,0.99959546,1.3069354
1306,0.9997081,1.3781306
1307,0.9997429,1.4493257
1308,0.9997671,1.3781306
1309,0.999754,1.3781306
1310,0.9997638,1.3069354
1311,0.9997383,1.4493257
1312,0.99977845,1.4493257
1313,0.9997762,1.3069354
1314,0.99973613,1.4493257
1315,0.99978274,1.5205208
1316,0.99978906,1.5917159
