,Predictions,Actual
938,0.9997981,1.2357403
939,0.99988735,1.3069354
940,0.9998783,1.3069354
941,0.99984646,1.3069354
942,0.99987555,1.3069354
943,0.9998677,1.3069354
944,0.9998654,1.3781306
945,0.9998869,1.3781306
946,0.9998665,1.3069354
947,0.99985397,0.95095974
948,0.9958477,0.87976456
949,0.99990237,1.0933499
950,0.9997545,1.0221548
951,0.9978138,1.164545
952,0.9999281,1.2357403
953,0.99981636,1.164545
954,0.9996766,1.164545
955,0.99989486,1.2357403
956,0.9998524,1.2357403
957,0.9998091,1.3069354
958,0.99989533,1.3069354
959,0.9998436,1.3069354
960,0.99985766,1.3069354
961,0.99987316,1.4493257
962,0.99988747,1.5205208
963,0.9998753,1.3781306
964,0.9998455,1.5205208
965,0.9999057,1.164545
966,0.9995689,0.5237889
967,0.2570378,0.23900838
968,0.35910997,0.45259377
969,0.75370616,0.6661792
970,0.7192815,0.7373743
971,0.81381136,0.95095974
972,0.9356262,0.5237889
973,0.38701257,0.5237889
974,0.9115859,0.87976456
975,0.973894,1.0933499
976,0.99601895,1.0221548
977,0.95651937,0.95095974
978,0.98907757,0.95095974
979,0.9989623,0.80856943
980,0.5578096,0.87976456
981,0.9950653,0.80856943
982,0.9452208,0.87976456
983,0.99728996,0.95095974
984,0.99464107,1.0933499
985,0.999561,0.95095974
986,0.9931179,0.87976456
987,0.9993187,0.95095974
988,0.99945647,0.95095974
989,0.996923,1.0933499
990,0.9998011,1.164545
991,0.9997478,1.0933499
992,0.9994413,1.0933499
993,0.9998671,0.80856943
994,0.82811594,0.7373743
995,0.9993673,0.80856943
996,0.8827531,0.95095974
997,0.99918526,0.95095974
998,0.9913374,0.87976456
999,0.9946479,1.0221548
1000,0.9998585,1.0221548
1001,0.99828255,1.164545
1002,0.9998173,1.2357403
1003,0.99986327,1.164545
1004,0.9996748,1.0933499
1005,0.9998172,0.80856943
1006,0.9463501,1.0221548
1007,0.9999403,1.164545
1008,0.9995503,0.59498405
1009,0.34601343,-0.045772154
1010,0.037667707,0.23900838
1011,0.642651,0.45259377
1012,0.38781735,0.31020352
1013,0.06249205,0.09661811
1014,0.04975002,-0.045772154
1015,0.06660277,0.09661811
1016,0.35472363,0.31020352
1017,0.5223941,0.7373743
1018,0.73395765,0.95095974
1019,0.7226931,0.95095974
1020,0.62424654,0.38139865
1021,0.15055357,0.23900838
1022,0.13082106,0.025422977
1023,0.009568425,-0.18816242
1024,0.07567865,0.025422977
1025,0.31767166,0.38139865
1026,0.5315258,0.59498405
1027,0.5509188,0.45259377
1028,0.510642,0.7373743
1029,0.7055191,1.0221548
1030,0.730788,0.95095974
1031,0.6476592,0.95095974
1032,0.80452955,0.95095974
1033,0.7563247,0.23900838
1034,-0.3279061,-0.40174782
1035,-0.28855732,-0.47294295
1036,0.041869547,-0.045772154
1037,0.27333632,0.45259377
1038,0.2839162,0.45259377
1039,0.40372226,0.38139865
1040,0.2728287,0.38139865
1041,0.3570419,0.23900838
1042,0.35032967,0.31020352
1043,0.37706828,0.38139865
1044,0.40728405,0.16781324
1045,0.2828652,0.7373743
1046,0.6866473,0.7373743
1047,0.40194726,0.23900838
1048,0.20975971,0.025422977
1049,0.045328353,-0.18816242
1050,-0.038620673,-0.18816242
1051,0.14025193,-0.3305527
1052,-0.43811703,-0.3305527
1053,0.058485106,-0.5441381
1054,-0.47814673,-0.47294295
1055,-0.18049155,-0.40174782
1056,-0.26059172,-0.25935757
1057,-0.09499067,-0.40174782
1058,-0.23432155,-0.11696729
1059,-0.019218111,0.16781324
1060,0.049954254,0.025422977
1061,-0.1865115,-0.045772154
1062,-0.37745407,-0.3305527
1063,-0.8842985,-1.3272846
1064,-0.98674875,-1.3984797
1065,-0.8157626,-0.6865284
1066,-0.15076406,-0.11696729
1067,-0.45285508,-0.6153332
1068,-0.28316858,-0.6865284
1069,-0.18551661,-0.6865284
1070,-0.6872557,-0.6153332
1071,-0.63117677,-0.3305527
1072,-0.16958468,-0.40174782
1073,-0.40090752,-0.47294295
1074,-0.91937286,-1.1136992
1075,-0.9969377,-1.2560894
1076,-0.993433,-0.90011376
1077,-0.9961748,-1.3984797
1078,-0.99973047,-1.3984797
1079,-0.999845,-1.4696748
1080,-0.9992514,-1.3984797
1081,-0.9981616,-1.6120651
1082,-0.9963128,-1.8968456
1083,-0.9989882,-2.181626
1084,-0.99987805,-1.8968456
1085,-0.9998373,-0.82891864
1086,-0.31697,-0.9713089
1087,-0.57404655,-0.47294295
1088,-0.4353545,-1.4696748
1089,-0.9950545,-1.4696748
1090,-0.9995154,-0.82891864
1091,-0.9992667,-1.1136992
1092,-0.9998053,-2.7511873
1093,-0.9998605,-2.608797
1094,-0.99966955,-1.6832602
1095,-0.9885566,-0.9713089
1096,-0.9478176,-0.82891864
1097,-0.5918808,-0.7577235
1098,-0.38960004,0.09661811
1099,-0.031680964,0.23900838
1100,-0.038077492,0.45259377
1101,-0.1329829,-0.11696729
1102,-0.0689754,0.16781324
1103,-0.48359993,-0.7577235
1104,-0.7335225,-1.3272846
1105,-0.41924506,-0.47294295
1106,-0.1487675,-0.5441381
1107,-0.4089678,-0.47294295
1108,-0.7284571,-0.7577235
1109,-0.99757266,-2.0392358
1110,-0.9996371,-1.54087
1111,-0.9999131,-2.9647727
1112,-0.999944,-2.7511873
1113,-0.9998421,-2.3952115
1114,-0.9992662,-0.9713089
1115,-0.26440984,-0.11696729
1116,-0.5033533,-0.045772154
1117,-0.11319105,0.23900838
1118,-0.039877754,-0.25935757
1119,-0.93609357,-1.3272846
1120,-0.9664892,-0.6153332
1121,-0.09008335,-0.47294295
1122,-0.9836653,-1.1848943
1123,-0.9997282,-1.3272846
1124,-0.9998295,-0.6153332
1125,-0.5808625,-0.6153332
1126,-0.5169494,-0.40174782
1127,-0.656483,-0.6153332
1128,-0.7694148,-0.6865284
1129,-0.0603253,-0.25935757
1130,-0.7972764,-0.82891864
1131,-0.996992,-1.4696748
1132,-0.9994269,-1.6120651
1133,-0.99976164,-1.4696748
1134,-0.9946216,-1.1136992
1135,-0.850652,-0.5441381
1136,-0.4013715,-0.6865284
1137,-0.20840769,-0.25935757
1138,-0.81249607,-1.1136992
1139,-0.99915415,-1.54087
1140,-0.99713564,-1.54087
1141,-0.9998408,-0.6153332
1142,-0.14347047,0.16781324
1143,-0.26661393,0.025422977
1144,-0.08604733,-0.11696729
1145,-0.8166793,-1.0425041
1146,-0.57819384,-0.40174782
1147,-0.02380197,0.38139865
1148,0.16677867,0.16781324
1149,-0.05449891,0.025422977
1150,-0.6746417,-0.9713089
1151,-0.96945703,-1.1848943
1152,-0.9285097,-1.1136992
1153,-0.91054684,-0.47294295
1154,-0.0740975,0.23900838
1155,-0.2937957,0.025422977
1156,-0.24792741,-0.47294295
1157,-0.33550194,-0.25935757
1158,-0.033317924,-0.11696729
1159,-0.01479787,0.16781324
1160,-0.18100826,-0.25935757
1161,-0.90714586,-1.1848943
1162,-0.99111074,-0.9713089
1163,-0.2389781,0.23900838
1164,-0.05168518,0.31020352
1165,-0.47633946,-0.47294295
1166,-0.67141527,-0.90011376
1167,-0.9610983,-1.0425041
1168,-0.83968693,-0.9713089
1169,-0.7838989,-0.3305527
1170,-0.01753115,0.38139865
1171,0.010004132,-0.11696729
1172,-0.038014527,-0.18816242
1173,-0.13827892,0.23900838
1174,0.000585148,0.16781324
1175,-0.083906695,-0.47294295
1176,-0.70768815,-1.1136992
1177,-0.96447265,-0.90011376
1178,-0.45833668,-0.9713089
1179,-0.71327955,-0.6153332
1180,-0.15888146,-0.11696729
1181,-0.011031817,0.23900838
1182,0.007762244,0.31020352
1183,0.08813295,0.31020352
1184,0.15066674,0.31020352
1185,0.12478331,0.23900838
1186,0.09999003,0.38139865
1187,0.16840672,0.31020352
1188,0.11099559,0.09661811
1189,0.06533518,-0.11696729
1190,0.026496181,0.31020352
1191,0.34179035,0.5237889
1192,0.35767326,0.5237889
1193,0.15555532,0.09661811
1194,-0.024134653,-0.18816242
1195,0.052446496,0.025422977
1196,0.20486796,0.025422977
1197,0.08447188,-0.25935757
1198,0.027228966,-0.045772154
1199,0.14802122,0.31020352
1200,0.11979014,-0.47294295
1201,-0.71186817,-0.47294295
1202,0.10384055,-0.25935757
1203,0.09912459,-0.11696729
1204,0.039772853,0.23900838
1205,0.2908722,0.38139865
1206,0.14187816,-0.25935757
1207,0.052298933,-0.045772154
1208,0.15088175,0.31020352
1209,0.26083857,0.31020352
1210,0.20917806,0.38139865
1211,0.28340092,0.45259377
1212,0.258308,0.09661811
1213,0.18265331,0.09661811
1214,0.21103372,0.45259377
1215,0.3129034,0.59498405
1216,0.27217433,0.6661792
1217,0.36781654,-0.40174782
1218,-0.08870233,-0.47294295
1219,-0.28355497,-0.40174782
1220,0.015698122,0.38139865
1221,0.57047385,0.45259377
1222,0.031203039,-0.045772154
1223,0.30011785,0.87976456
1224,0.6864965,0.59498405
1225,0.08161163,-0.40174782
1226,-0.041568514,0.025422977
1227,0.44739306,0.45259377
1228,0.50029343,0.6661792
1229,0.12436968,-0.045772154
1230,0.27119994,0.025422977
1231,0.18720074,0.16781324
1232,0.2936351,0.31020352
1233,0.30568746,0.23900838
1234,0.28621483,0.025422977
1235,0.17959623,0.45259377
1236,0.39442098,0.6661792
1237,0.37315744,0.38139865
1238,0.32491943,0.23900838
1239,0.31126538,0.5237889
1240,0.4390374,0.6661792
1241,0.40292752,0.5237889
1242,0.39984387,0.6661792
1243,0.5345749,0.95095974
1244,0.5002727,1.0221548
1245,0.45542678,0.31020352
1246,0.11711454,-0.045772154
1247,0.014058678,-0.11696729
1248,0.18053263,0.09661811
1249,0.12517627,0.09661811
1250,0.27874905,0.5237889
1251,0.58530676,0.95095974
1252,0.6624546,1.164545
1253,0.63082993,0.6661792
1254,0.3706706,0.5237889
1255,0.5515875,0.5237889
1256,0.52646965,0.45259377
1257,0.44543543,0.5237889
1258,0.5428496,0.87976456
1259,0.68888664,0.80856943
1260,0.59667504,0.6661792
1261,0.6313957,0.5237889
1262,0.6700818,0.7373743
1263,0.75247747,0.87976456
1264,0.7466565,0.87976456
1265,0.7734402,0.80856943
1266,0.80808055,0.80856943
1267,0.8289892,0.87976456
1268,0.89520824,1.0221548
1269,0.9461472,1.164545
1270,0.9800016,1.164545
1271,0.99316055,1.2357403
1272,0.9985844,1.2357403
1273,0.99935853,1.3069354
1274,0.9997463,1.3069354
1275,0.99976164,0.95095974
1276,0.9909743,1.164545
1277,0.9999449,1.0933499
1278,0.9986168,1.2357403
1279,0.9998691,1.4493257
1280,0.9998853,0.59498405
1281,0.58495474,0.87976456
1282,0.99321944,0.80856943
1283,0.5356457,0.7373743
1284,0.6853278,0.80856943
1285,0.97361726,1.164545
1286,0.99718875,1.3069354
1287,0.9991317,1.3069354
1288,0.99951357,1.3069354
1289,0.99979264,1.2357403
1290,0.9997861,1.3781306
1291,0.99986994,1.3069354
1292,0.99978775,1.3069354
1293,0.9998534,1.164545
1294,0.99971145,1.2357403
1295,0.99989617,1.3069354
1296,0.9998443,1.2357403
1297,0.999765,1.3069354
1298,0.9998988,1.3069354
1299,0.99983275,1.3781306
1300,0.9998653,1.3069354
1301,0.9998411,1.164545
1302,0.99976426,0.95095974
1303,0.99888676,1.2357403
1304,0.99994576,1.2357403
1305,0.9997472,1.3069354
1306,0.9998374,1.3781306
1307,0.99989486,1.4493257
1308,0.99986017,1.3781306
1309,0.99984515,1.3781306
1310,0.99988306,1.3069354
1311,0.9998461,1.4493257
1312,0.9998983,1.4493257
1313,0.99987006,1.3069354
1314,0.9998305,1.4493257
1315,0.9999137,1.5205208
1316,0.99987936,1.5917159
